Id;Name;Duration;CalcPrio;LastRun;LastResults;Verdict;Cycle
52;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_3;226;0;2021-08-27 14:58:11;[0, 0, 0, 0, 0, 0];0;10
53;BTConfiguracionBantotal_v1.ObtenerEjecutivos_1;330;0;2021-08-27 14:58:04;[0, 0, 0, 0, 0, 0];0;10
54;BTConfiguracionBantotal_v1.ObtenerEjecutivos_2;328;0;2021-08-27 14:58:13;[0, 0, 0, 0, 0, 0];0;10
55;BTConfiguracionBantotal_v1.ObtenerEjecutivos_3;288;0;2021-08-27 14:58:04;[0, 0, 0, 0, 0, 0];0;10
56;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_1;239;0;2021-08-27 14:58:07;[0, 0, 0, 0, 0, 0];0;10
57;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_2;295;0;2021-08-27 14:58:16;[0, 0, 0, 0, 0, 0];0;10
58;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_3;223;0;2021-08-27 14:58:13;[0, 0, 0, 0, 0, 0];0;10
59;BTConfiguracionBantotal_v1.ObtenerMonedas_1;313;0;2021-08-27 14:57:58;[0, 0, 0, 0, 0, 0];0;10
60;BTConfiguracionBantotal_v1.ObtenerMonedas_2;239;0;2021-08-27 14:58:12;[0, 0, 0, 0, 0, 0];0;10
61;BTConfiguracionBantotal_v1.ObtenerMonedas_3;220;0;2021-08-27 14:58:00;[0, 0, 0, 0, 0, 0];0;10
62;BTConfiguracionBantotal_v1.ObtenerPaises_1;407;0;2021-08-27 14:58:10;[0, 0, 0, 0, 0, 0];0;10
63;BTConfiguracionBantotal_v1.ObtenerPaises_2;374;0;2021-08-26 16:56:30;[0, 0, 0, 0, 0];0;10
64;BTConfiguracionBantotal_v1.ObtenerPaises_3;324;0;2021-08-26 16:56:28;[0, 0, 0, 0, 0];0;10
65;BTConfiguracionBantotal_v1.ObtenerSucursales_1;265;0;2021-08-26 16:56:06;[0, 0, 0, 0, 0];0;10
66;BTConfiguracionBantotal_v1.ObtenerSucursales_2;319;0;2021-08-27 14:58:18;[0, 0, 0, 0, 0, 0];0;10
67;BTConfiguracionBantotal_v1.ObtenerSucursales_3;224;0;2021-08-27 14:57:57;[0, 0, 0, 0, 0, 0];0;10
68;BTPrestamos_v1.ObtenerDetalle_1;730;0;2021-08-27 14:57:49;[1, 1, 1, 1, 1, 1, 1];1;10
69;BTPrestamos_v1.ObtenerDetalle_2;808;0;2021-08-27 14:57:50;[1, 1, 1, 1, 1, 1, 1];1;10
70;BTPrestamos_v1.ObtenerDetalle_3;500;0;2021-08-27 14:58:01;[1, 1, 1, 1, 1, 1, 1];1;10
71;BTPrestamos_v1.Simular_1;328;0;2021-08-27 13:11:52;[1, 1, 1, 1, 0];1;10
72;BTPrestamos_v1.Simular_2;369;0;2021-08-27 13:11:49;[1, 1, 1, 1, 1];1;10
73;BTPrestamos_v1.Simular_3;318;0;2021-08-27 13:11:50;[1, 1, 1, 1, 1];1;10
74;BTPrestamos_v1.Simular_4;360;0;2021-08-27 13:11:51;[1, 1, 1, 1, 1];1;10
75;BTPrestamos_v1.Simular_5;340;0;2021-08-27 13:11:51;[1, 1, 1, 1, 1];1;10
