Id;Name;Duration;CalcPrio;LastRun;LastResults;Verdict;Cycle
40;BTClientes_v1.ValidarExistencia_1;259;0;2021-08-27 14:58:09;[0, 0, 0, 0, 0, 0];0;9
41;BTConfiguracionBantotal_v1.ObtenerPaises_1;407;0;2021-08-27 14:58:10;[0, 0, 0, 0, 0, 0];0;9
42;BTClientes_v1.ValidarExistencia_3;305;0;2021-08-27 14:58:10;[0, 0, 0, 0, 0, 0];0;9
43;BTClientes_v1.ObtenerClasificacionesInternas_1;263;0;2021-08-27 14:58:10;[0, 0, 0, 0, 0, 0];0;9
44;BTClientes_v1.ObtenerRiesgoCredito_1;276;0;2021-08-27 14:58:11;[0, 0, 0, 0, 0, 0];0;9
45;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_3;226;0;2021-08-27 14:58:11;[0, 0, 0, 0, 0, 0];0;9
46;BTClientes_v1.ObtenerClasificacionesInternas_3;292;0;2021-08-27 14:58:12;[0, 0, 0, 0, 0, 0];0;9
47;BTConfiguracionBantotal_v1.ObtenerMonedas_2;239;0;2021-08-27 14:58:12;[0, 0, 0, 0, 0, 0];0;9
48;BTConfiguracionBantotal_v1.ObtenerEjecutivos_2;328;0;2021-08-27 14:58:13;[0, 0, 0, 0, 0, 0];0;9
49;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_3;223;0;2021-08-27 14:58:13;[0, 0, 0, 0, 0, 0];0;9
50;BTClientes_v1.ObtenerPlazosFijos_2;329;0;2021-08-27 14:58:14;[0, 0, 0, 0, 0, 0];0;9
51;BTConfiguracionBantotal_v1.ObtenerBancos_1;232;0;2021-08-27 14:58:14;[0, 0, 0, 0, 0, 0];0;9
52;BTClientes_v1.ValidarExistencia_2;230;0;2021-08-27 14:58:15;[0, 0, 0, 0, 0, 0];0;9
53;BTClientes_v1.ObtenerRiesgoCredito_2;365;0;2021-08-27 14:58:15;[0, 0, 0, 0, 0, 0];0;9
54;BTClientes_v1.ObtenerSectores_3;290;0;2021-08-27 14:58:16;[0, 0, 0, 0, 0, 0];0;9
55;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_2;295;0;2021-08-27 14:58:16;[0, 0, 0, 0, 0, 0];0;9
56;BTConfiguracionBantotal_v1.ObtenerActividades_2;455;0;2021-08-27 14:58:17;[0, 0, 0, 0, 0, 0];0;9
57;BTClientes_v1.Crear_2;380;0;2021-08-27 14:58:17;[0, 0, 0, 1, 1, 1];0;9
58;BTConfiguracionBantotal_v1.ObtenerActividades_3;468;0;2021-08-27 14:58:18;[0, 0, 0, 0, 0, 0];0;9
59;BTConfiguracionBantotal_v1.ObtenerSucursales_2;319;0;2021-08-27 14:58:18;[0, 0, 0, 0, 0, 0];0;9
60;BTClientes_v1.Crear_1;481;0;2021-08-27 14:58:19;[0, 0, 0, 1, 1, 1];0;9
61;BTClientes_v1.ObtenerPerfil_1;294;0;2021-08-27 14:58:19;[0, 0, 0, 0, 0, 0];0;9
62;BTClientes_v1.ObtenerCuentasAhorro_2;250;0;2021-08-27 14:58:20;[0, 0, 0, 0, 0, 0];0;9
63;BTClientes_v1.ObtenerCuentasAhorro_1;243;0;2021-08-27 14:58:21;[0, 0, 0, 0, 0, 0];0;9
64;BTClientes_v1.ObtenerCuentasAhorro_3;278;0;2021-08-27 14:58:21;[0, 0, 0, 0, 0, 0];0;9
65;BTClientes_v1.ObtenerClasificacionesInternas_2;260;0;2021-08-27 14:58:22;[0, 0, 0, 0, 0, 0];0;9
66;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_1;311;0;2021-08-27 14:58:22;[0, 0, 0, 0, 0, 0];0;9
67;BTClientes_v1.ObtenerPrestamos_2;298;0;2021-08-27 14:58:22;[0, 0, 0, 0, 0, 0];0;9
