Id;Name;Duration;CalcPrio;LastRun;LastResults;Verdict;Cycle
65;BTConfiguracionBantotal_v1.ObtenerSucursales_1;735;0;2021-08-25 21:00:20;[0];0;1
66;BTConfiguracionBantotal_v1.ObtenerSucursales_2;737;0;2021-08-25 21:00:21;[0];0;1
67;BTConfiguracionBantotal_v1.ObtenerSucursales_3;711;0;2021-08-25 21:00:22;[0];0;1
68;BTPrestamos_v1.ObtenerDetalle_1;949;0;2021-08-25 21:00:23;[1];1;1
69;BTPrestamos_v1.ObtenerDetalle_2;959;0;2021-08-25 21:00:24;[1];1;1
70;BTPrestamos_v1.ObtenerDetalle_3;2556;0;2021-08-25 21:00:25;[1];1;1
71;BTClientes_v1.Crear_1;1084;0;2021-08-25 21:08:57;[1, 1];1;2
72;BTClientes_v1.Crear_2;1074;0;2021-08-25 21:08:58;[1, 1];1;2
73;BTClientes_v1.Crear_3;1072;0;2021-08-25 21:09:00;[1, 1];1;2
74;BTClientes_v1.Crear_4;1071;0;2021-08-25 21:09:01;[1, 1];1;2
75;BTClientes_v1.ObtenerClasificacionesInternas_1;842;0;2021-08-25 21:09:02;[0, 0];0;2
76;BTClientes_v1.ObtenerClasificacionesInternas_2;806;0;2021-08-25 21:09:03;[0, 0];0;2
77;BTClientes_v1.ObtenerClasificacionesInternas_3;773;0;2021-08-25 21:09:05;[0, 0];0;2
78;BTClientes_v1.ObtenerCuentasAhorro_1;844;0;2021-08-25 21:09:06;[0, 0];0;2
79;BTClientes_v1.ObtenerCuentasAhorro_2;878;0;2021-08-25 21:09:07;[0, 0];0;2
80;BTClientes_v1.ObtenerCuentasAhorro_3;821;0;2021-08-25 21:09:08;[0, 0];0;2
81;BTClientes_v1.ObtenerCuentasCorrientes_1;852;0;2021-08-25 21:09:09;[0, 0];0;2
82;BTClientes_v1.ObtenerCuentasCorrientes_2;888;0;2021-08-25 21:09:10;[0, 0];0;2
83;BTClientes_v1.ObtenerCuentasCorrientes_3;916;0;2021-08-25 21:09:12;[0, 0];0;2
84;BTClientes_v1.ObtenerIdentificadorUnico_1;882;0;2021-08-25 21:09:13;[0, 0];0;2
85;BTClientes_v1.ObtenerIdentificadorUnico_2;979;0;2021-08-25 21:09:14;[0, 0];0;2
86;BTClientes_v1.ObtenerIdentificadorUnico_3;906;0;2021-08-25 21:09:15;[0, 0];0;2
87;BTClientes_v1.ObtenerPerfil_1;965;0;2021-08-25 21:09:17;[0, 0];0;2
88;BTClientes_v1.ObtenerPerfil_2;899;0;2021-08-25 21:09:18;[0, 0];0;2
89;BTClientes_v1.ObtenerPerfil_3;1101;0;2021-08-25 21:09:19;[0, 1];0;2
90;BTClientes_v1.ObtenerPlazosFijos_1;834;0;2021-08-25 21:09:20;[0, 0];0;2
91;BTClientes_v1.ObtenerPlazosFijos_2;831;0;2021-08-25 21:09:22;[0, 0];0;2
92;BTClientes_v1.ObtenerPlazosFijos_3;887;0;2021-08-25 21:09:23;[0, 0];0;2
93;BTClientes_v1.ObtenerPrestamos_1;840;0;2021-08-25 21:09:24;[0, 0];0;2
94;BTClientes_v1.ObtenerPrestamos_2;842;0;2021-08-25 21:09:25;[0, 0];0;2
95;BTClientes_v1.ObtenerPrestamos_3;1409;0;2021-08-25 21:09:26;[0, 0];0;2
96;BTClientes_v1.ObtenerResumenProductos_1;1080;0;2021-08-25 21:09:28;[0, 0];0;2
97;BTClientes_v1.ObtenerResumenProductos_2;1122;0;2021-08-25 21:09:29;[0, 0];0;2
98;BTClientes_v1.ObtenerResumenProductos_3;1698;0;2021-08-25 21:09:31;[0, 0];0;2
99;BTClientes_v1.ObtenerRiesgoCredito_1;761;0;2021-08-25 21:09:33;[0, 0];0;2
100;BTClientes_v1.ObtenerRiesgoCredito_2;812;0;2021-08-25 21:09:34;[0, 0];0;2
101;BTClientes_v1.ObtenerRiesgoCredito_3;822;0;2021-08-25 21:09:35;[0, 0];0;2
102;BTClientes_v1.ObtenerSectores_1;749;0;2021-08-25 21:09:36;[0, 0];0;2
103;BTClientes_v1.ObtenerSectores_2;739;0;2021-08-25 21:09:37;[0, 0];0;2
104;BTClientes_v1.ObtenerSectores_3;742;0;2021-08-25 21:09:38;[0, 0];0;2
105;BTClientes_v1.ObtenerTarjetasDebito_1;822;0;2021-08-25 21:09:39;[0, 0];0;2
106;BTClientes_v1.ObtenerTarjetasDebito_2;848;0;2021-08-25 21:09:40;[0, 0];0;2
107;BTClientes_v1.ObtenerTarjetasDebito_3;759;0;2021-08-25 21:09:42;[0, 0];0;2
108;BTClientes_v1.ValidarExistencia_1;796;0;2021-08-25 21:09:43;[0, 0];0;2
109;BTClientes_v1.ValidarExistencia_2;832;0;2021-08-25 21:09:44;[0, 0];0;2
110;BTClientes_v1.ValidarExistencia_3;767;0;2021-08-25 21:09:45;[0, 0];0;2
111;BTConfiguracionBantotal_v1.ObtenerActividades_1;1156;0;2021-08-25 21:09:46;[0, 0];0;2
112;BTConfiguracionBantotal_v1.ObtenerActividades_2;1105;0;2021-08-25 21:09:47;[0, 0];0;2
113;BTConfiguracionBantotal_v1.ObtenerActividades_3;1106;0;2021-08-25 21:09:49;[0, 0];0;2
114;BTConfiguracionBantotal_v1.ObtenerBancos_1;709;0;2021-08-25 21:09:50;[0, 0];0;2
115;BTConfiguracionBantotal_v1.ObtenerBancos_2;727;0;2021-08-25 21:09:51;[0, 0];0;2
116;BTConfiguracionBantotal_v1.ObtenerBancos_3;743;0;2021-08-25 21:09:52;[0, 0];0;2
117;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_1;873;0;2021-08-25 21:09:53;[0, 0];0;2
118;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_2;1009;0;2021-08-25 21:09:55;[0, 0];0;2
119;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_3;1006;0;2021-08-25 21:09:56;[0, 0];0;2
120;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_1;901;0;2021-08-25 21:09:57;[0, 0];0;2
121;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_2;772;0;2021-08-25 21:09:58;[0, 0];0;2
122;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_3;796;0;2021-08-25 21:10:00;[0, 0];0;2
123;BTConfiguracionBantotal_v1.ObtenerEjecutivos_1;772;0;2021-08-25 21:10:01;[0, 0];0;2
124;BTConfiguracionBantotal_v1.ObtenerEjecutivos_2;778;0;2021-08-25 21:10:02;[0, 0];0;2
125;BTConfiguracionBantotal_v1.ObtenerEjecutivos_3;857;0;2021-08-25 21:10:03;[0, 0];0;2
126;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_1;874;0;2021-08-25 21:10:04;[0, 0];0;2
127;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_2;805;0;2021-08-25 21:10:05;[0, 0];0;2
128;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_3;737;0;2021-08-25 21:10:06;[0, 0];0;2
129;BTConfiguracionBantotal_v1.ObtenerMonedas_1;783;0;2021-08-25 21:10:07;[0, 0];0;2
130;BTConfiguracionBantotal_v1.ObtenerMonedas_2;740;0;2021-08-25 21:10:09;[0, 0];0;2
131;BTConfiguracionBantotal_v1.ObtenerMonedas_3;800;0;2021-08-25 21:10:10;[0, 0];0;2
132;BTConfiguracionBantotal_v1.ObtenerPaises_1;1004;0;2021-08-25 21:10:11;[0, 0];0;2
133;BTConfiguracionBantotal_v1.ObtenerPaises_2;1022;0;2021-08-25 21:10:12;[0, 0];0;2
134;BTConfiguracionBantotal_v1.ObtenerPaises_3;1053;0;2021-08-25 21:10:13;[0, 0];0;2
135;BTConfiguracionBantotal_v1.ObtenerSucursales_1;756;0;2021-08-25 21:10:15;[0, 0];0;2
136;BTConfiguracionBantotal_v1.ObtenerSucursales_2;787;0;2021-08-25 21:10:16;[0, 0];0;2
137;BTConfiguracionBantotal_v1.ObtenerSucursales_3;723;0;2021-08-25 21:10:17;[0, 0];0;2
138;BTPrestamos_v1.ObtenerDetalle_1;1121;0;2021-08-25 21:10:18;[1, 1];1;2
139;BTPrestamos_v1.ObtenerDetalle_2;1064;0;2021-08-25 21:10:19;[1, 1];1;2
140;BTPrestamos_v1.ObtenerDetalle_3;2516;0;2021-08-25 21:10:21;[1, 1];1;2
141;BTClientes_v1.Crear_1;1058;0;2021-08-25 21:19:04;[1, 1, 1];1;3
142;BTClientes_v1.Crear_2;1086;0;2021-08-25 21:19:05;[1, 1, 1];1;3
143;BTClientes_v1.Crear_3;1032;0;2021-08-25 21:19:07;[1, 1, 1];1;3
144;BTClientes_v1.Crear_4;1110;0;2021-08-25 21:19:08;[1, 1, 1];1;3
145;BTClientes_v1.Obtener_1;899;0;2021-08-25 21:19:09;[1];1;3
146;BTClientes_v1.Obtener_2;974;0;2021-08-25 21:19:11;[1];1;3
147;BTClientes_v1.Obtener_3;1064;0;2021-08-25 21:19:12;[1];1;3
148;BTClientes_v1.ObtenerClasificacionesInternas_1;787;0;2021-08-25 21:19:13;[0, 0, 0];0;3
149;BTClientes_v1.ObtenerClasificacionesInternas_2;746;0;2021-08-25 21:19:14;[0, 0, 0];0;3
150;BTClientes_v1.ObtenerClasificacionesInternas_3;777;0;2021-08-25 21:19:15;[0, 0, 0];0;3
151;BTClientes_v1.ObtenerCuentasAhorro_1;851;0;2021-08-25 21:19:16;[0, 0, 0];0;3
152;BTClientes_v1.ObtenerCuentasAhorro_2;844;0;2021-08-25 21:19:18;[0, 0, 0];0;3
153;BTClientes_v1.ObtenerCuentasAhorro_3;888;0;2021-08-25 21:19:19;[0, 0, 0];0;3
154;BTClientes_v1.ObtenerCuentasCorrientes_1;784;0;2021-08-25 21:19:20;[0, 0, 0];0;3
155;BTClientes_v1.ObtenerCuentasCorrientes_2;900;0;2021-08-25 21:19:21;[0, 0, 0];0;3
156;BTClientes_v1.ObtenerCuentasCorrientes_3;885;0;2021-08-25 21:19:22;[0, 0, 0];0;3
157;BTClientes_v1.ObtenerIdentificadorUnico_1;871;0;2021-08-25 21:19:24;[0, 0, 0];0;3
158;BTClientes_v1.ObtenerIdentificadorUnico_2;954;0;2021-08-25 21:19:25;[0, 0, 0];0;3
159;BTClientes_v1.ObtenerIdentificadorUnico_3;889;0;2021-08-25 21:19:26;[0, 0, 0];0;3
160;BTClientes_v1.ObtenerPerfil_1;889;0;2021-08-25 21:19:27;[0, 0, 0];0;3
161;BTClientes_v1.ObtenerPerfil_2;899;0;2021-08-25 21:19:28;[0, 0, 0];0;3
162;BTClientes_v1.ObtenerPerfil_3;971;0;2021-08-25 21:19:30;[0, 0, 1];0;3
163;BTClientes_v1.ObtenerPlazosFijos_1;861;0;2021-08-25 21:19:31;[0, 0, 0];0;3
164;BTClientes_v1.ObtenerPlazosFijos_2;803;0;2021-08-25 21:19:32;[0, 0, 0];0;3
165;BTClientes_v1.ObtenerPlazosFijos_3;944;0;2021-08-25 21:19:33;[0, 0, 0];0;3
166;BTClientes_v1.ObtenerPrestamos_1;809;0;2021-08-25 21:19:34;[0, 0, 0];0;3
167;BTClientes_v1.ObtenerPrestamos_2;888;0;2021-08-25 21:19:35;[0, 0, 0];0;3
168;BTClientes_v1.ObtenerPrestamos_3;1306;0;2021-08-25 21:19:37;[0, 0, 0];0;3
169;BTClientes_v1.ObtenerResumenProductos_1;1058;0;2021-08-25 21:19:38;[0, 0, 0];0;3
170;BTClientes_v1.ObtenerResumenProductos_2;1052;0;2021-08-25 21:19:40;[0, 0, 0];0;3
171;BTClientes_v1.ObtenerResumenProductos_3;1580;0;2021-08-25 21:19:41;[0, 0, 0];0;3
172;BTClientes_v1.ObtenerRiesgoCredito_1;793;0;2021-08-25 21:19:43;[0, 0, 0];0;3
173;BTClientes_v1.ObtenerRiesgoCredito_2;847;0;2021-08-25 21:19:44;[0, 0, 0];0;3
174;BTClientes_v1.ObtenerRiesgoCredito_3;726;0;2021-08-25 21:19:45;[0, 0, 0];0;3
175;BTClientes_v1.ObtenerSectores_1;757;0;2021-08-25 21:19:46;[0, 0, 0];0;3
176;BTClientes_v1.ObtenerSectores_2;665;0;2021-08-25 21:19:47;[0, 0, 0];0;3
177;BTClientes_v1.ObtenerSectores_3;683;0;2021-08-25 21:19:48;[0, 0, 0];0;3
178;BTClientes_v1.ObtenerTarjetasDebito_1;752;0;2021-08-25 21:19:49;[0, 0, 0];0;3
179;BTClientes_v1.ObtenerTarjetasDebito_2;866;0;2021-08-25 21:19:50;[0, 0, 0];0;3
180;BTClientes_v1.ObtenerTarjetasDebito_3;740;0;2021-08-25 21:19:51;[0, 0, 0];0;3
181;BTClientes_v1.ValidarExistencia_1;778;0;2021-08-25 21:19:53;[0, 0, 0];0;3
182;BTClientes_v1.ValidarExistencia_2;759;0;2021-08-25 21:19:54;[0, 0, 0];0;3
183;BTClientes_v1.ValidarExistencia_3;709;0;2021-08-25 21:19:55;[0, 0, 0];0;3
184;BTConfiguracionBantotal_v1.ObtenerActividades_1;1135;0;2021-08-25 21:19:56;[0, 0, 0];0;3
185;BTConfiguracionBantotal_v1.ObtenerActividades_2;1118;0;2021-08-25 21:19:57;[0, 0, 0];0;3
186;BTConfiguracionBantotal_v1.ObtenerActividades_3;1084;0;2021-08-25 21:19:59;[0, 0, 0];0;3
187;BTConfiguracionBantotal_v1.ObtenerBancos_1;758;0;2021-08-25 21:20:00;[0, 0, 0];0;3
188;BTConfiguracionBantotal_v1.ObtenerBancos_2;753;0;2021-08-25 21:20:01;[0, 0, 0];0;3
189;BTConfiguracionBantotal_v1.ObtenerBancos_3;729;0;2021-08-25 21:20:02;[0, 0, 0];0;3
190;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_1;830;0;2021-08-25 21:20:03;[0, 0, 0];0;3
191;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_2;985;0;2021-08-25 21:20:04;[0, 0, 0];0;3
192;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_3;979;0;2021-08-25 21:20:06;[0, 0, 0];0;3
193;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_1;827;0;2021-08-25 21:20:07;[0, 0, 0];0;3
194;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_2;813;0;2021-08-25 21:20:08;[0, 0, 0];0;3
195;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_3;779;0;2021-08-25 21:20:09;[0, 0, 0];0;3
196;BTConfiguracionBantotal_v1.ObtenerEjecutivos_1;755;0;2021-08-25 21:20:10;[0, 0, 0];0;3
197;BTConfiguracionBantotal_v1.ObtenerEjecutivos_2;744;0;2021-08-25 21:20:11;[0, 0, 0];0;3
198;BTConfiguracionBantotal_v1.ObtenerEjecutivos_3;771;0;2021-08-25 21:20:12;[0, 0, 0];0;3
199;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_1;777;0;2021-08-25 21:20:13;[0, 0, 0];0;3
200;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_2;831;0;2021-08-25 21:20:15;[0, 0, 0];0;3
201;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_3;773;0;2021-08-25 21:20:16;[0, 0, 0];0;3
202;BTConfiguracionBantotal_v1.ObtenerMonedas_1;706;0;2021-08-25 21:20:17;[0, 0, 0];0;3
203;BTConfiguracionBantotal_v1.ObtenerMonedas_2;663;0;2021-08-25 21:20:18;[0, 0, 0];0;3
204;BTConfiguracionBantotal_v1.ObtenerMonedas_3;727;0;2021-08-25 21:20:19;[0, 0, 0];0;3
205;BTConfiguracionBantotal_v1.ObtenerPaises_1;968;0;2021-08-25 21:20:20;[0, 0, 0];0;3
206;BTConfiguracionBantotal_v1.ObtenerPaises_2;995;0;2021-08-25 21:20:21;[0, 0, 0];0;3
207;BTConfiguracionBantotal_v1.ObtenerPaises_3;1048;0;2021-08-25 21:20:22;[0, 0, 0];0;3
208;BTConfiguracionBantotal_v1.ObtenerSucursales_1;733;0;2021-08-25 21:20:24;[0, 0, 0];0;3
209;BTConfiguracionBantotal_v1.ObtenerSucursales_2;739;0;2021-08-25 21:20:25;[0, 0, 0];0;3
210;BTConfiguracionBantotal_v1.ObtenerSucursales_3;694;0;2021-08-25 21:20:26;[0, 0, 0];0;3
211;BTPrestamos_v1.ObtenerDetalle_1;867;0;2021-08-25 21:20:27;[1, 1, 1];1;3
212;BTPrestamos_v1.ObtenerDetalle_2;932;0;2021-08-25 21:20:28;[1, 1, 1];1;3
213;BTPrestamos_v1.ObtenerDetalle_3;1210;0;2021-08-25 21:20:29;[1, 1, 1];1;3
214;BTPrestamos_v1.Simular_1;995;0;2021-08-25 21:20:31;[0];0;3
215;BTPrestamos_v1.Simular_2;1143;0;2021-08-25 21:20:32;[1];1;3
216;BTPrestamos_v1.Simular_3;1196;0;2021-08-25 21:20:34;[1];1;3
217;BTPrestamos_v1.Simular_4;1226;0;2021-08-25 21:20:35;[1];1;3
218;BTPrestamos_v1.Simular_5;1177;0;2021-08-25 21:20:37;[1];1;3
219;BTPrestamos_v1.ObtenerDetalle_1;1127;0;2021-08-25 21:24:07;[1, 1, 1, 1];1;4
220;BTPrestamos_v1.ObtenerDetalle_2;1188;0;2021-08-25 21:24:09;[1, 1, 1, 1];1;4
221;BTPrestamos_v1.ObtenerDetalle_3;1245;0;2021-08-25 21:24:10;[1, 1, 1, 1];1;4
222;BTClientes_v1.Crear_1;1885;0;2021-08-25 21:37:19;[0, 1, 1, 1];0;5
223;BTClientes_v1.Crear_2;960;0;2021-08-25 21:39:10;[0, 1, 1, 1];0;5
224;BTClientes_v1.Crear_3;1103;0;2021-08-25 21:39:11;[1, 1, 1, 1];1;5
225;BTClientes_v1.Crear_4;1074;0;2021-08-25 21:39:12;[1, 1, 1, 1];1;5
226;BTClientes_v1.Obtener_1;896;0;2021-08-25 21:39:14;[0, 1];0;5
227;BTClientes_v1.Obtener_2;939;0;2021-08-25 21:39:15;[0, 1];0;5
228;BTClientes_v1.Obtener_3;1099;0;2021-08-25 21:39:16;[0, 1];0;5
229;BTClientes_v1.ObtenerClasificacionesInternas_1;733;0;2021-08-25 21:39:18;[0, 0, 0, 0];0;5
230;BTClientes_v1.ObtenerClasificacionesInternas_2;743;0;2021-08-25 21:39:19;[0, 0, 0, 0];0;5
231;BTClientes_v1.ObtenerClasificacionesInternas_3;740;0;2021-08-25 21:39:20;[0, 0, 0, 0];0;5
232;BTClientes_v1.ObtenerCuentasAhorro_1;791;0;2021-08-25 21:39:21;[0, 0, 0, 0];0;5
233;BTClientes_v1.ObtenerCuentasAhorro_2;826;0;2021-08-25 21:39:22;[0, 0, 0, 0];0;5
234;BTClientes_v1.ObtenerCuentasAhorro_3;878;0;2021-08-25 21:39:23;[0, 0, 0, 0];0;5
235;BTClientes_v1.ObtenerCuentasCorrientes_1;775;0;2021-08-25 21:39:24;[0, 0, 0, 0];0;5
236;BTClientes_v1.ObtenerCuentasCorrientes_2;861;0;2021-08-25 21:39:25;[0, 0, 0, 0];0;5
237;BTClientes_v1.ObtenerCuentasCorrientes_3;857;0;2021-08-25 21:39:27;[0, 0, 0, 0];0;5
238;BTClientes_v1.ObtenerIdentificadorUnico_1;908;0;2021-08-25 21:39:28;[0, 0, 0, 0];0;5
239;BTClientes_v1.ObtenerIdentificadorUnico_2;839;0;2021-08-25 21:39:29;[0, 0, 0, 0];0;5
240;BTClientes_v1.ObtenerIdentificadorUnico_3;965;0;2021-08-25 21:39:30;[0, 0, 0, 0];0;5
241;BTClientes_v1.ObtenerPerfil_1;902;0;2021-08-25 21:39:31;[0, 0, 0, 0];0;5
242;BTClientes_v1.ObtenerPerfil_2;917;0;2021-08-25 21:39:33;[0, 0, 0, 0];0;5
243;BTClientes_v1.ObtenerPerfil_3;1268;0;2021-08-25 21:39:34;[1, 0, 0, 1];1;5
244;BTClientes_v1.ObtenerPlazosFijos_1;804;0;2021-08-25 21:39:35;[0, 0, 0, 0];0;5
245;BTClientes_v1.ObtenerPlazosFijos_2;853;0;2021-08-25 21:39:37;[0, 0, 0, 0];0;5
246;BTClientes_v1.ObtenerPlazosFijos_3;1007;0;2021-08-25 21:39:38;[0, 0, 0, 0];0;5
247;BTClientes_v1.ObtenerPrestamos_1;847;0;2021-08-25 21:39:39;[0, 0, 0, 0];0;5
248;BTClientes_v1.ObtenerPrestamos_2;845;0;2021-08-25 21:39:40;[0, 0, 0, 0];0;5
249;BTClientes_v1.ObtenerPrestamos_3;1284;0;2021-08-25 21:39:41;[0, 0, 0, 0];0;5
250;BTClientes_v1.ObtenerResumenProductos_1;1053;0;2021-08-25 21:39:43;[0, 0, 0, 0];0;5
251;BTClientes_v1.ObtenerResumenProductos_2;1073;0;2021-08-25 21:39:44;[0, 0, 0, 0];0;5
252;BTClientes_v1.ObtenerResumenProductos_3;1685;0;2021-08-25 21:39:46;[0, 0, 0, 0];0;5
253;BTClientes_v1.ObtenerRiesgoCredito_1;770;0;2021-08-25 21:39:48;[0, 0, 0, 0];0;5
254;BTClientes_v1.ObtenerRiesgoCredito_2;800;0;2021-08-25 21:39:49;[0, 0, 0, 0];0;5
