Id;Name;Duration;CalcPrio;LastRun;LastResults;Verdict;Cycle
1;BTPrestamos_v1.ObtenerDetalle_2;392;0;2021-08-30 18:36:43;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;13
2;BTPrestamos_v1.ObtenerDetalle_3;679;0;2021-08-30 18:36:43;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;13
3;BTPrestamos_v1.ObtenerDetalle_1;435;0;2021-08-30 18:36:44;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;13
